Wavelength (nm), scalar, vector, tensor
808.4,224.06304102541645,-2.446172968343826,1.8939431633524995
808.5,224.04020682502812,-2.4460546434819705,1.892672177106056
808.6,224.01738389755832,-2.4459368795376313,1.8913955999478476
808.7,223.9945721779902,-2.4458196965350294,1.8901133519583913
808.8,223.97177160055926,-2.4457031147102724,1.8888253518871754
808.9,223.94898209873864,-2.4455871545182286,1.8875315171253852
809.0,223.92620360522005,-2.4454718366394252,1.8862317636774883
809.1,223.90343605189634,-2.4453571819869016,1.8849260061325253
809.2,223.88067936984274,-2.4452432117135467,1.883614157634055
809.3,223.8579334892981,-2.4451299472192978,1.8822961298500678
809.4,223.8351983396454,-2.445017410158334,1.8809718329412746
809.5,223.81247384939167,-2.4449056224469166,1.8796411755292715
809.6,223.78975994614768,-2.4447946062707406,1.8783040646632916
809.7,223.76705655660786,-2.444684384092892,1.8769604057865619
809.8,223.74436360652732,-2.4445749786617386,1.8756101027013499
809.9,223.72168102070103,-2.4444664130189477,1.8742530575333285
810.0,223.69900872294104,-2.44435871050807,1.8728891706948263
810.1,223.67634663605324,-2.444251894782465,1.8715183408472762
810.2,223.6536946818129,-2.4441459898143867,1.8701404648623356
810.3,223.63105278094255,-2.4440410199035156,1.8687554377822153
810.4,223.60842085308428,-2.443937009686132,1.8673631527789447
810.5,223.58579881677568,-2.4438339841440566,1.8659635011122688
810.6,223.56318658942334,-2.4437319686143377,1.8645563720865435
810.7,223.54058408727582,-2.443630988798737,1.8631416530064573
810.8,223.51799122539538,-2.443531070773484,1.8617192291315137
810.9,223.49540791762982,-2.443432240999575,1.8602889836292247
811.0,223.4728340765833,-2.443334526332813,1.8588507975268151
811.1,223.45026961358633,-2.443237954034679,1.8574045496620182
811.2,223.42771443866414,-2.4431425517829384,1.8559501166320438
811.3,223.4051684605064,-2.4430483476828857,1.8544873727411895
811.4,223.38263158643235,-2.442955370278591,1.8530161899472557
811.5,223.36010372236,-2.442863648564617,1.8515364378060564
811.6,223.3375847727683,-2.442773211998147,1.8500479834144699
811.7,223.3150746406653,-2.442684090510955,1.8485506913519243
811.8,223.29257322754793,-2.4425963145224263,1.8470444236201355
811.9,223.27008043336846,-2.442509914952153,1.8455290395810158
812.0,223.24759615649154,-2.4424249232333444,1.8440043958929202
812.1,223.22512029365845,-2.4423413713265654,1.842470346444832
812.2,223.202652739943,-2.4422592917336448,1.8409267422889057
812.3,223.18019338871213,-2.442178717512174,1.8393734315705343
812.4,223.15774213158005,-2.4420996822903196,1.8378102594568175
812.5,223.13529885836567,-2.442022220281951,1.8362370680626108
812.6,223.11286345704553,-2.441946366302589,1.8346536963744864
812.7,223.09043581370713,-2.4418721557850542,1.8330599801723033
812.8,223.06801581249925,-2.441799624796697,1.831455751948333
812.9,223.04560333558248,-2.441728810055755,1.8298408408241904
813.0,223.0231982630778,-2.4416597489494203,1.828215072465005
813.1,223.00080047301253,-2.4415924795517476,1.8265782689907408
813.2,222.97840984126546,-2.4415270406423173,1.8249302488854788
813.3,222.9560262415112,-2.4414634717253354,1.8232708269029758
813.4,222.9336495451596,-2.441401813049466,1.8215998139699792
813.5,222.91127962129772,-2.441342105628137,1.8199170170860883
813.6,222.88891633662723,-2.4412843912606,1.8182222392206329
813.7,222.8665595553991,-2.4412287125534013,1.8165152792063537
813.8,222.8442091393488,-2.4411751129429273,1.8147959316292859
813.9,222.8218649476275,-2.4411236367181823,1.8130639867158207
814.0,222.7995268367314,-2.4410743290445875,1.811319230215251
814.1,222.7771946604302,-2.441027235988447,1.8095614432792766
814.2,222.75486826969052,-2.4409824045422046,1.807790402337109
814.3,222.7325475125993,-2.440939882650592,1.8060058789666764
814.4,222.71023223428352,-2.440899719237259,1.8042076397615372
814.5,222.6879222768276,-2.4408619642328886,1.8023954461933598
814.6,222.6656174791878,-2.44082666860371,1.8005690544698312
814.7,222.64331767710416,-2.440793884381148,1.7987282153879385
814.8,222.62102270300875,-2.440763664692456,1.7968726741820589
814.9,222.59873238593227,-2.4407360637923627,1.7950021703669998
815.0,222.5764465514055,-2.440711137095841,1.793116437575872
815.1,222.55416502135884,-2.4406889412116834,1.7912152033921327
815.2,222.53188761401802,-2.4406695339777857,1.7892981891760307
815.3,222.5096141437965,-2.440652974497172,1.7873651098848762
815.4,222.48734442118234,-2.4406393231752355,1.7854156738872693
815.5,222.46507825262444,-2.440628641758786,1.7834495827706698
815.6,222.44281544041274,-2.440620993375783,1.7814665311420506
815.7,222.42055578255162,-2.4406164425769363,1.779466206421777
815.8,222.3982990726349,-2.440615055378821,1.7774482886298866
815.9,222.37604509971146,-2.440616899307948,1.7754124501648767
816.0,222.3537936481468,-2.44062204344718,1.7733583555744052
816.1,222.33154449748253,-2.44063055848324,1.7712856613175179
816.2,222.30929742228523,-2.4406425167562364,1.769194015518607
816.3,222.28705219199676,-2.4406579923109573,1.767083057711843
816.4,222.2648085707717,-2.4406770609499917,1.7649524185764593
816.5,222.24256631731524,-2.4406998002887756,1.7628017196620394
816.6,222.22032518470948,-2.440726289812829,1.760630573103616
816.7,222.19808492023964,-2.4407566109370467,1.7584385813259469
816.8,222.1758452652052,-2.440790847067262,1.7562253367366671
816.9,222.1536059547319,-2.440829083664123,1.7539904214074844
817.0,222.13136671757132,-2.440871408309409,1.75173340674356
817.1,222.10912727589638,-2.440917910774979,1.7494538531396735
817.2,222.08688734508505,-2.4409686830941846,1.7471513096232838
817.3,222.06464663349846,-2.4410238196365457,1.744825313483433
817.4,222.04240484224934,-2.4410834171846485,1.742475389885185
817.5,222.0201616649618,-2.4411475750145977,1.7401010514687023
817.6,221.9979167875203,-2.441216394979855,1.7377017979321512
817.7,221.97566988780972,-2.4412899815975733,1.735277115598154
817.8,221.95342063544433,-2.441368442139441,1.7328264769623334
817.9,221.93116869148557,-2.4414518867256607,1.7303493402237704
818.0,221.90891370814887,-2.4415404284226514,1.7278451487959667
818.1,221.88665532849862,-2.4416341833452644,1.725313330797755
818.2,221.86439318612886,-2.4417332707628736,1.722753298522794
818.3,221.8421269048321,-2.4418378132100784,1.7201644478871674
818.4,221.8198560982538,-2.4419479366018235,1.7175461578535287
818.5,221.79758036953157,-2.442063770353885,1.7148977898305753
818.6,221.77529931091968,-2.4421854475077964,1.712218687047098
818.7,221.75301250339854,-2.442313104861986,1.7095081738990467
818.8,221.73071951626198,-2.4424468831079262,1.706765555268034
818.9,221.70841990669487,-2.4425869269725524,1.703990115810166
819.0,221.6861132193256,-2.442733385366732,1.7011811192136157
819.1,221.6637989857592,-2.4428864115407514,1.6983378074232436
819.2,221.6414767240937,-2.443046163246145,1.6954593998302239
819.3,221.61914593841132,-2.4432128029052183,1.6925450924258092
819.4,221.59680611824592,-2.443386497788261,1.6895940569158774
819.5,221.5744567380303,-2.443567420198572,1.6866054397959327
819.6,221.55209725651244,-2.443755747666412,1.6835783613825839
819.7,221.5297271161492,-2.443951663151438,1.6805119148005954
819.8,221.50734574246957,-2.4441553552550506,1.6774051649223707
819.9,221.48495254340799,-2.44436701844268,1.674257147257505
820.0,221.46254690860695,-2.444586853276282,1.6710668667894049
820.1,221.4401282086851,-2.4448150666585264,1.667833296756134
820.2,221.4176957944698,-2.4450518720882193,1.6645553773726915
820.3,221.39524899619337,-2.445297489928697,1.6612320144906703
820.4,221.37278712265015,-2.445552147688767,1.657862078192359
820.5,221.35030946031017,-2.4458160803182416,1.6544444013151536
820.6,221.3278152723892,-2.4460895305175456,1.6509777779023111
820.7,221.30530379787433,-2.4463727490635705,1.647460961575926
820.8,221.2827742504951,-2.4466659951514287,1.643892663826941
820.9,221.26022581764758,-2.4469695367541084,1.640271552218009
821.0,221.23765765925884,-2.4472836510005442,1.6365962484933565
821.1,221.21506890659487,-2.4476086245733786,1.6328653265903386
821.2,221.1924586610031,-2.4479447541276778,1.6290773105463343
821.3,221.1698259925916,-2.448292346731785,1.6252306722949186
821.4,221.14716993883448,-2.44865172033167,1.621323829344234
821.5,221.1244895031053,-2.4490232042404165,1.6173551423297925
821.6,221.1017836531277,-2.4494071396544346,1.6133229124344923
821.7,221.07905131934223,-2.4498038801977637,1.6092253786663908
821.8,221.0562913931829,-2.4502137924968133,1.6050607149861413
821.9,221.0335027252568,-2.450637256787135,1.6008270272730674
822.0,221.01068412342065,-2.451074667554494,1.5965223501203123
822.1,220.98783435074898,-2.451526434212522,1.592144643447036
822.2,220.96495212338326,-2.451992981819271,1.5876917889154651
822.3,220.94203610825758,-2.4524747518355743,1.5831615861398896
822.4,220.91908492069163,-2.4529722029277314,1.578551748672914
822.5,220.89609712183696,-2.4534858118180587,1.5738598997540543
822.6,220.8730712159754,-2.454016074186116,1.569083567803402
822.7,220.85000564765096,-2.4545635056241673,1.564220181643104
822.8,220.82689879862895,-2.455128642651993,1.5592670654268017
822.9,220.8037489846626,-2.4557120437930955,1.554221433255974
823.0,220.78055445206454,-2.456314290718827,1.5490803834609066
823.1,220.7573133740577,-2.4569359894643217,1.5438408925209335
823.2,220.73402384689462,-2.4575777717220024,1.5384998085976458
823.3,220.71068388572908,-2.4582402962180807,1.5330538446517392
823.4,220.6872914202153,-2.458924250179038,1.527499571112249
823.5,220.66384428982303,-2.4596303508939403,1.5218334080632794
823.6,220.64034023883363,-2.460359347381486,1.5160516169113125
823.7,220.61677691100877,-2.4611120221683938,1.5101502914920069
823.8,220.59315184388788,-2.4618891931890636,1.5041253485720179
823.9,220.56946246269905,-2.4626917158160455,1.497972517697651
824.0,220.5457060738437,-2.463520485031717,1.4916873303369145
824.1,220.5218798579229,-2.4643764377526702,1.4852651082568167
824.2,220.4979808622671,-2.4652605553199303,1.4787009510730997
824.3,220.47400599292706,-2.4661738661686865,1.4719897229017607
824.4,220.44995200608088,-2.4671174486928265,1.4651260380367923
824.5,220.42581549880427,-2.4680924343210613,1.4581042455694218
824.6,220.40159289915366,-2.4691000108231735,1.4509184128574613
824.7,220.37728045549483,-2.4701414258665664,1.4435623077419564
824.8,220.35287422501514,-2.471217990846053,1.4360293794000059
824.9,220.32837006134235,-2.472331085010551,1.4283127377096356
825.0,220.30376360118902,-2.473482159915437,1.420405130990034
825.1,220.2790502499305,-2.47467274422928,1.4122989219666202
825.2,220.25422516601833,-2.4759044489297732,1.403986061792028
825.3,220.22928324411632,-2.4771789729253615,1.3954580619392152
825.4,220.20421909683304,-2.47849810914355,1.386705963758346
825.5,220.17902703491967,-2.479863751132664,1.377720305469236
825.6,220.1537010457709,-2.4812779002275493,1.3684910863332131
825.7,220.12823477006478,-2.482742673336317,1.359007727719053
825.8,220.10262147634936,-2.4842603114121675,1.3492590307443721
825.9,220.07685403335577,-2.48583318868134,1.3392331301358202
826.0,220.05092487980906,-2.4874638227072237,1.3289174439085054
826.1,220.02482599145438,-2.4891548853807293,1.3182986184153787
826.2,219.99854884500908,-2.490909214936882,1.3073624682627927
826.3,219.97208437868866,-2.492729829112795,1.2960939105224285
826.4,219.94542294892747,-2.4946199395739455,1.2844768925992327
826.5,219.91855428285692,-2.4965829677546676,1.2724943130290463
826.6,219.89146742605004,-2.49862256227716,1.2601279343841323
826.7,219.86415068496703,-2.500742618135304,1.2473582873537985
826.8,219.8365915634767,-2.5029472978559646,1.2341645649392083
826.9,219.80877669271064,-2.5052410548788604,1.2205245055520306
827.0,219.78069175343947,-2.507628659432663,1.2064142636363457
827.1,219.75232139000966,-2.5101152272223035,1.1918082662311076
827.2,219.72364911475486,-2.512706251291376,1.1766790536582414
827.3,219.6946572016335,-2.5154076374771397,1.1609971022483314
827.4,219.66532656764065,-2.518225743939453,1.1447306266955417
827.5,219.63563664032682,-2.521167425320985,1.127845359257827
827.6,219.60556520949103,-2.5242400821833204,1.1103043025741097
827.7,219.57508826078762,-2.527451716471162,1.092067452346585
827.8,219.54417978863023,-2.5308109938775725,1.073091485512376
827.9,219.5128115853189,-2.5343273141352483,1.0533294087883212
828.0,219.48095300278922,-2.538010890433102,1.03273016158708
828.1,219.44857068274555,-2.541872839372247,1.0112381662395056
828.2,219.4156282501739,-2.545925283128091,0.9887928171821716
828.3,219.38208596430098,-2.550181465797583,0.9653278992220774
828.4,219.34790031994254,-2.5546558862827955,0.9407709231194654
828.5,219.3130235908195,-2.559364450519208,0.9150423644452916
828.6,219.27740330473367,-2.564324646416935,0.8880547888764863
828.7,219.240981638446,-2.569555745568107,0.8597118436579818
828.8,219.20369471754398,-2.5750790366242895,0.8299070907168086
828.9,219.16547180343133,-2.5809180963003167,0.7985226516425054
829.0,219.12623434561502,-2.5870991052777765,0.7654276281702048
829.1,219.08589487252465,-2.5936512179330395,0.7304762535395015
829.2,219.04435568781278,-2.6006069969026164,0.6935057196696796
829.3,219.0015073311615,-2.6080029261488478,0.6543336118296346
829.4,218.95722675240373,-2.615880019585081,0.6127548655126939
829.5,218.91137513468558,-2.62428454668895,0.5685381383713182
829.6,218.86379528535235,-2.6332689022067943,0.521421461693331
829.7,218.81430849098376,-2.642892654475335,0.4711069987953169
829.8,218.7627107036359,-2.6532238166738598,0.4172546887601506
829.9,218.70876788626904,-2.664340398349361,0.3594744888135538
830.0,218.6522102928353,-2.6763323120527236,0.29731684114110635
830.1,218.59272538728044,-2.6893037336727033,0.23026087121981412
830.2,218.52994900798348,-2.7033760476216577,0.1576996618894486
830.3,218.463454248589,-2.7186915532255376,0.07892172140163395
830.4,218.39273733563803,-2.7354181721799216,-0.0069125538581120164
830.5,218.31719951207106,-2.7537554873823167,-0.10080107353446606
830.6,218.2361235434966,-2.773942574176182,-0.20393920952003503
830.7,218.14864288827755,-2.7962682769887355,-0.31777117914547226
830.8,218.05370071209518,-2.8210848711428222,-0.444058354238126
830.9,217.94999461745837,-2.8488264863540285,-0.5849713786080951
831.0,217.8359009211836,-2.880034347570763,-0.7432163722479612
831.1,217.70936907023383,-2.9153919696942197,-0.9222109049330031
831.2,217.56777149058894,-2.955775207955432,-1.1263342481060483
831.3,217.40768526138595,-3.002325033201482,-1.3612912513083888
831.4,217.22456654467774,-3.0565560553094966,-1.6346549592494428
831.5,217.0122508307744,-3.1205231080727738,-1.9566995362383695
831.6,216.76215963255663,-3.19708568442961,-2.3417224423266356
831.7,216.4619906304089,-3.2903445548190353,-2.8102275250875355
831.8,216.09345109864822,-3.406397291704369,-3.3927026422338225
831.9,215.6281063622786,-3.554722117322262,-4.136538900362452
832.0,215.01922011748644,-3.750897796849964,-5.119630120790911
832.1,214.1842062307112,-4.022453038716131,-6.47961984111153
832.2,212.96209895909607,-4.4230430877831175,-8.484784281102446
832.3,210.9916438339502,-5.073086097526866,-11.737214203627088
832.4,207.2591120540792,-6.3104916655929975,-17.926457592413957
832.5,197.41249991740995,-9.58592768992196,-34.30585393268442
832.6,96.00927313465485,-43.38023893086143,-203.2796270217114
832.7,252.8020431849938,8.89077844072892,58.07324229065457
832.8,233.92725699334875,2.60594006923398,26.646832230768226
832.9,228.59173321654012,0.8341855096698291,17.785840578124624
833.0,226.06515414707908,-0.001257804385957911,13.606404505008593
833.1,224.58655322680897,-0.48737872291371004,11.173579765899422
833.2,223.61250392559324,-0.8053194198889796,9.581655495283103
833.3,222.91993366840802,-1.0294374175854661,8.458844086139175
833.4,222.4003816813873,-1.1958863045589745,7.6243776000195815
833.5,221.9947698819911,-1.3243587722593244,6.979792583990268
833.6,221.6681698461691,-1.4264976259748032,6.466875015908413
